Scheme Code,Scheme Name,Rating,Category,Launch Date,Expense Ratio,ret_1yr,AUM,Sortino Ratio,Beta,Alpha,ret_3 yr,ret_5yr
124876,Reliance Interval Fund - II - Series 4-Direct Plan-Growth Plan -Growth Option,Unrated,EQ-LC,9/27/2018,-,-,622.07,-,-,-,-,-
118623,Reliance Interval Fund - Quarterly Plan - Series I - Direct Plan Growth Plan - Growth,Unrated,EQ-LC,9/27/2018,-,-,622.07,-,-,-,-,-
130861,Reliance Japan Equity Fund- Direct Plan- Growth Plan- Bonus Option,Unrated,EQ-INTL,8/26/2014,1.25,4.67,15.47,0.21,-,-,11.42,-
130860,Reliance Japan Equity Fund- Direct Plan- Growth Plan- Growth Option,Unrated,EQ-INTL,8/26/2014,1.25,4.67,15.47,0.21,-,-,11.42,-
118633,Reliance Large Cap Fund - Direct Plan Growth Plan - Bonus Option,* * * * *,EQ-LC,1/1/2013,1.2,-1.92,11793.87,0.95,1,1.63,18.32,18.33
118632,Reliance Large Cap Fund - Direct Plan Growth Plan - Growth Option,* * * * *,EQ-LC,1/1/2013,1.2,-1.92,11793.87,0.95,1,1.63,18.32,18.33
118610,Reliance Liquid Fund - Cash Plan - Direct Plan - Growth Plan - Growth Option,* * * * *,EQ-LC,1/1/2013,1.2,-1.92,11793.87,0.95,1,1.63,18.32,18.33
118701,Reliance Liquid Fund - Treasury Plan - Direct Plan Growth Plan - Growth Option,* * * * *,EQ-LC,1/1/2013,1.2,-1.92,11793.87,0.95,1,1.63,18.32,18.33
118715,Reliance Liquidity Fund - Direct Plan Growth Plan - Bonus Option,* * * * *,EQ-LC,1/1/2013,1.2,-1.92,11793.87,0.95,1,1.63,18.32,18.33
118719,Reliance Liquidity Fund - Direct Plan Growth Plan - Growth Option,* * * * *,EQ-LC,1/1/2013,1.2,-1.92,11793.87,0.95,1,1.63,18.32,18.33
118807,Reliance Medium Term Fund - Direct Plan Growth Plan - Bonus,* * * * *,EQ-LC,1/1/2013,1.2,-1.92,11793.87,0.95,1,1.63,18.32,18.33
118814,Reliance Medium Term Fund - Direct Plan Growth Plan - Growth Option,* * * * *,EQ-LC,1/1/2013,1.2,-1.92,11793.87,0.95,1,1.63,18.32,18.33
118702,Reliance Money Manager Fund - Direct Plan Growth Plan - Bonus Option,* * * * *,EQ-LC,1/1/2013,1.2,-1.92,11793.87,0.95,1,1.63,18.32,18.33
118709,Reliance Money Manager Fund - Direct Plan Growth Plan - Growth Option,* * * * *,EQ-LC,1/1/2013,1.2,-1.92,11793.87,0.95,1,1.63,18.32,18.33
118726,Reliance Monthly Income Plan - Direct Plan Growth Plan - Growth Option,* * * * *,EQ-LC,1/1/2013,1.2,-1.92,11793.87,0.95,1,1.63,18.32,18.33
118598,Reliance Monthly Interval Fund - Series I - Direct Plan Growth Plan - Growth,* * * * *,EQ-LC,1/1/2013,1.2,-1.92,11793.87,0.95,1,1.63,18.32,18.33
118595,Reliance Monthly Interval Fund - Series II - Direct Plan Growth Plan - Growth,* * * * *,EQ-LC,1/1/2013,1.2,-1.92,11793.87,0.95,1,1.63,18.32,18.33
118651,Reliance Multi Cap Fund - Direct Plan Growth Plan - Bonus Option,* *,EQ-MLC,1/1/2013,1.43,-5.32,9843.6,0.53,1.03,-1.75,14.55,16.07
118650,Reliance Multi Cap Fund - Direct Plan Growth Plan - Growth Option,* *,EQ-MLC,1/1/2013,1.43,-5.32,9843.6,0.53,1.03,-1.75,14.55,16.07
118753,Reliance Natural Resources Fund - Direct Plan Growth Plan - Growth Option - Growth,* *,EQ-MLC,1/1/2013,1.43,-5.32,9843.6,0.53,1.03,-1.75,14.55,16.07
118758,Reliance Pharma Fund - Direct Plan Growth Plan - Bonus Option,Unrated,EQ-S Pharma,1/1/2013,1.23,6.59,2720.2,-0.24,0.72,7.75,5.6,13.2
118759,Reliance Pharma Fund - Direct Plan Growth Plan - Growth Option,Unrated,EQ-S Pharma,1/1/2013,1.23,6.59,2720.2,-0.24,0.72,7.75,5.6,13.2
118762,Reliance Power & Infra Fund - Direct Plan Growth Plan - Bonus Option,* * *,EQ-S INFRA,1/1/2013,1.63,-29.24,1354.78,0.34,1.08,0.89,12.23,14.49
118763,Reliance Power & Infra Fund - Direct Plan Growth Plan - Growth Option,* * *,EQ-S INFRA,1/1/2013,1.63,-29.24,1354.78,0.34,1.08,0.89,12.23,14.49
118770,Reliance Quant Fund - Direct Plan Growth Plan - Bonus Option,Unrated,EQ-THEMATIC,1/1/2013,0.19,-2.24,26.07,0.64,0.84,-1.17,14.41,11.71
118769,Reliance Quant Fund - Direct Plan Growth Plan - Growth Option,Unrated,EQ-THEMATIC,1/1/2013,0.19,-2.24,26.07,0.64,0.84,-1.17,14.41,11.71
118691,Reliance Quarterly Interval Fund - Series II - Direct Plan Growth Plan - Growth,Unrated,EQ-THEMATIC,1/1/2013,0.19,-2.24,26.07,0.64,0.84,-1.17,14.41,11.71
118583,Reliance Quarterly Interval Fund - Series III - Direct Plan Growth Plan - Growth,Unrated,EQ-THEMATIC,1/1/2013,0.19,-2.24,26.07,0.64,0.84,-1.17,14.41,11.71
118780,Reliance Regular Savings Fund - Debt Option - Direct Plan - Growth Plan,Unrated,EQ-THEMATIC,1/1/2013,0.19,-2.24,26.07,0.64,0.84,-1.17,14.41,11.71
133569,Reliance Retirement Fund- Income Generation Scheme- Direct Plan- Growth Plan - Growth Option,* *,EQ-MLC,2/11/2015,1.27,-9.84,1366.07,0.45,1,-2.76,13.55,-
133629,Reliance Retirement Fund- Income Generation Scheme- Direct Plan-Growth Plan- Bonus Option,* *,EQ-MLC,2/11/2015,1.27,-9.84,1366.07,0.45,1,-2.76,13.55,-
133568,Reliance Retirement Fund- Wealth Creation Scheme- Direct Plan- Growth Plan - Growth Option,* *,EQ-MLC,2/11/2015,1.27,-9.84,1366.07,0.45,1,-2.76,13.55,-
133630,Reliance Retirement Fund- Wealth Creation Scheme- Direct Plan-Growth Plan- Bonus Option,* *,EQ-MLC,2/11/2015,1.27,-9.84,1366.07,0.45,1,-2.76,13.55,-
118796,Reliance Short Term Fund - Direct Plan Growth Plan - Growth Option,* *,EQ-MLC,2/11/2015,1.27,-9.84,1366.07,0.45,1,-2.76,13.55,-
118777,Reliance Small Cap Fund - Direct Plan Growth Plan - Bonus Option,* * * *,EQ-SC,1/1/2013,1.15,-21.86,7259.79,0.68,0.89,7.07,18.55,26.81
118778,Reliance Small Cap Fund - Direct Plan Growth Plan - Growth Option,* * * *,EQ-SC,1/1/2013,1.15,-21.86,7259.79,0.68,0.89,7.07,18.55,26.81
118803,Reliance Tax Saver Fund - Direct Plan Growth Plan - Growth Option,* *,EQ-ELSS,1/1/2013,1.25,-22.71,9799.3,0.33,1.16,-5.28,10.6,16.99
134923,Reliance US Equity Opportunites Fund- Direct Plan- Growth Plan- Growth Option,* *,EQ-ELSS,1/1/2013,1.25,-22.71,9799.3,0.33,1.16,-5.28,10.6,16.99
118784,Reliance Value Fund - Direct Plan Growth Plan,* *,EQ-VAL,1/1/2013,1.5,-10.32,3037.86,0.54,0.84,-2.53,15.45,16.95
118675,Reliance Vision Fund - Direct Plan Growth Plan - Bonus Option,* *,EQ-L&MC,1/1/2013,1.56,-20.2,2846.27,0.28,0.97,-5.19,9.76,13.76
118678,Reliance Vision Fund - Direct Plan Growth Plan - Growth Option,* *,EQ-L&MC,1/1/2013,1.56,-20.2,2846.27,0.28,0.97,-5.19,9.76,13.76
120799,Reliance Yearly Interval Fund - Series 1 - Direct Plan - Growth Plan - Growth Option,* *,EQ-L&MC,1/1/2013,1.56,-20.2,2846.27,0.28,0.97,-5.19,9.76,13.76
120955,Reliance Yearly Interval Fund - Series 2 - Direct Plan - Growth Plan - Growth Option,* *,EQ-L&MC,1/1/2013,1.56,-20.2,2846.27,0.28,0.97,-5.19,9.76,13.76
121701,Reliance Yearly Interval Fund - Series 5 - Direct Plan - Growth Plan - Growth Option,* *,EQ-L&MC,1/1/2013,1.56,-20.2,2846.27,0.28,0.97,-5.19,9.76,13.76
122653,Reliance Yearly Interval Fund - Series 8 - Direct Plan - Growth Plan - Growth Option,* *,EQ-L&MC,1/1/2013,1.56,-20.2,2846.27,0.28,0.97,-5.19,9.76,13.76
122726,Reliance Yearly Interval Fund - Series 9 - Direct Plan - Growth Plan - Growth Option,* *,EQ-L&MC,1/1/2013,1.56,-20.2,2846.27,0.28,0.97,-5.19,9.76,13.76
120294,Religare Invesco AGILE Fund - Direct Plan - Growth Option,* *,EQ-L&MC,1/1/2013,1.56,-20.2,2846.27,0.28,0.97,-5.19,9.76,13.76
120525,Religare Invesco GILT Fund - Short Duration Plan - Direct Plan - Growth,* *,EQ-L&MC,1/1/2013,1.56,-20.2,2846.27,0.28,0.97,-5.19,9.76,13.76
120552,Religare Invesco Monthly Income Plan - Direct Plan - Growth Option,* *,EQ-L&MC,1/1/2013,1.56,-20.2,2846.27,0.28,0.97,-5.19,9.76,13.76
120557,Religare Invesco Overnight Fund - Direct Plan - Growth,* *,EQ-L&MC,1/1/2013,1.56,-20.2,2846.27,0.28,0.97,-5.19,9.76,13.76
120373,SAHARA BANKING & FINANCIAL SERVICES FUND- GROWTH - Direct,* *,EQ-L&MC,1/1/2013,1.56,-20.2,2846.27,0.28,0.97,-5.19,9.76,13.76
120368,Sahara Classic Fund- Growth Option- Direct,* *,EQ-L&MC,1/1/2013,1.56,-20.2,2846.27,0.28,0.97,-5.19,9.76,13.76
120284,Sahara Gilt Fund-Growth - Direct,* *,EQ-L&MC,1/1/2013,1.56,-20.2,2846.27,0.28,0.97,-5.19,9.76,13.76
120288,Sahara Growth Fund-Dividend- Direct,* *,EQ-L&MC,1/1/2013,1.56,-20.2,2846.27,0.28,0.97,-5.19,9.76,13.76
120289,Sahara Growth Fund-Growth- Direct,* *,EQ-L&MC,1/1/2013,1.56,-20.2,2846.27,0.28,0.97,-5.19,9.76,13.76
120246,Sahara Income Fund-Growth-Direct,* *,EQ-L&MC,1/1/2013,1.56,-20.2,2846.27,0.28,0.97,-5.19,9.76,13.76
120353,Sahara Infrastructure Fund ---FIXED PRICING OPTION-Direct-Growth,* *,EQ-L&MC,1/1/2013,1.56,-20.2,2846.27,0.28,0.97,-5.19,9.76,13.76
120355,Sahara Infrastructure Fund ---VARIABLE PRICING OPTION-Direct-Growth,* *,EQ-L&MC,1/1/2013,1.56,-20.2,2846.27,0.28,0.97,-5.19,9.76,13.76
121662,SAHARA INTERVAL FUND QUARTERLY PLAN-SERIES 1 GROWTH Option - Direct,* *,EQ-L&MC,1/1/2013,1.56,-20.2,2846.27,0.28,0.97,-5.19,9.76,13.76
120262,Sahara Liquid Fund-Fixed Pricing - Direct -Growth option,* *,EQ-L&MC,1/1/2013,1.56,-20.2,2846.27,0.28,0.97,-5.19,9.76,13.76
120280,Sahara Liquid Fund-Variable Pricing -Direct - Growth option,* *,EQ-L&MC,1/1/2013,1.56,-20.2,2846.27,0.28,0.97,-5.19,9.76,13.76
120297,Sahara Midcap Fund-Growth Option - Direct,* *,EQ-L&MC,1/1/2013,1.56,-20.2,2846.27,0.28,0.97,-5.19,9.76,13.76
120371,Sahara Power & Natural resources Fund- Growth - Direct,* *,EQ-L&MC,1/1/2013,1.56,-20.2,2846.27,0.28,0.97,-5.19,9.76,13.76
120361,Sahara R.E.A.L Fund - Growth  Fund- Direct,* *,EQ-L&MC,1/1/2013,1.56,-20.2,2846.27,0.28,0.97,-5.19,9.76,13.76
120379,SAHARA SHORT TERM BOND FUND-GROWTH- Direct,* *,EQ-L&MC,1/1/2013,1.56,-20.2,2846.27,0.28,0.97,-5.19,9.76,13.76
120386,Sahara Star Value Fund-Growth - Direct,* *,EQ-L&MC,1/1/2013,1.56,-20.2,2846.27,0.28,0.97,-5.19,9.76,13.76
120382,Sahara Super 20 Fund - Growth - Direct,* *,EQ-L&MC,1/1/2013,1.56,-20.2,2846.27,0.28,0.97,-5.19,9.76,13.76
120340,Sahara Wealth Plus Fund-Fixed Pricing Option-Direct-Growth,* *,EQ-L&MC,1/1/2013,1.56,-20.2,2846.27,0.28,0.97,-5.19,9.76,13.76
120345,Sahara Wealth Plus Fund-Variable Pricing Option-Direct-Growth,* *,EQ-L&MC,1/1/2013,1.56,-20.2,2846.27,0.28,0.97,-5.19,9.76,13.76
120291,SaharaTax Gain-Growth- direct,* *,EQ-L&MC,1/1/2013,1.56,-20.2,2846.27,0.28,0.97,-5.19,9.76,13.76
119821,SBI  SAVINGS FUND - DIRECT PLAN - GROWTH,* *,EQ-L&MC,1/1/2013,1.56,-20.2,2846.27,0.28,0.97,-5.19,9.76,13.76
133859,SBI BANKING & FINANCIAL SERVICES FUND - DIRECT PLAN - GROWTH,* * * * *,EQ-S BANK,2/24/2015,1.65,9.2,626.06,1.25,0.93,3.8,27.5,-
125510,SBI Benchmark Gsec Fund - Direct Plan- Growth Option,* * * * *,EQ-S BANK,2/24/2015,1.65,9.2,626.06,1.25,0.93,3.8,27.5,-
119598,SBI BLUE CHIP FUND-DIRECT PLAN -GROWTH,* * * * *,EQ-S BANK,2/24/2015,1.65,9.2,626.06,1.25,0.93,3.8,27.5,-
119835,SBI CONTRA - DIRECT PLAN - GROWTH,Unrated,EQ-T Consumption,1/1/2013,1.46,-5.96,704.18,1.05,0.88,4.44,18.27,17.06
119798,SBI CORPORATE BOND FUND - DIRECT PLAN -GROWTH,*,EQ-VAL,1/1/2013,1.6,-15.98,1470.03,0.34,0.8,-5.11,11,13.21
134110,SBI Dynamic Asset Allocation Fund - Direct Plan - Growth,*,EQ-VAL,1/1/2013,1.6,-15.98,1470.03,0.34,0.8,-5.11,11,13.21
119671,SBI Dynamic Bond Fund - DIRECT PLAN - Growth,*,EQ-VAL,1/1/2013,1.6,-15.98,1470.03,0.34,0.8,-5.11,11,13.21
119685,SBI Edge Fund - DIRECT PLAN - GROWTH,*,EQ-VAL,1/1/2013,1.6,-15.98,1470.03,0.34,0.8,-5.11,11,13.21
119727,SBI EMERGING BUSINESSES FUND - DIRECT PLAN -GROWTH,*,EQ-VAL,1/1/2013,1.6,-15.98,1470.03,0.34,0.8,-5.11,11,13.21
134643,SBI Equity Savings Fund - Direct Plan - Growth,Unrated,EQ-MLC,10/26/2015,-,-12.47,15.75,0.69,0.98,0.65,16.2,-
120575,SBI FMCG FUND - DIRECT PLAN - GROWTH,Unrated,EQ-MLC,10/26/2015,-,-12.47,15.75,0.69,0.98,0.65,16.2,-
119788,SBI GOLD FUND- DIRECT PLAN - GROWTH,* * * *,EQ-MLC,1/1/2013,1.29,-4.14,3451.85,0.84,0.86,1.73,16.43,19.99
132783,SBI INFLATION INDEXED BOND FUND - DIRECT PLAN - GROWTH,Unrated,EQ-S Pharma,1/1/2013,1.19,-7.45,1043.46,-0.97,0.76,0.26,-3.07,9.43
119700,SBI INFRASTRUCTURE FUND - SERIES I - DIRECT PLAN - GROWTH,* * *,EQ-S INFRA,1/1/2013,2.01,-17.56,464.94,0.56,0.93,2.19,12.07,15.65
120578,SBI IT FUND - DIRECT PLAN - GROWTH,* * *,EQ-S INFRA,1/1/2013,2.01,-17.56,464.94,0.56,0.93,2.19,12.07,15.65
119609,SBI Magnum Balanced Fund - DIRECT PLAN - Growth,Unrated,EQ-ELSS,7/17/2018,-,-,206.43,-,-,-,-,-
119719,SBI Magnum Children Benefit Plan - DIRECT PLAN - GROWTH,Unrated,EQ-ELSS,7/17/2018,-,-,206.43,-,-,-,-,-
119705,SBI Magnum COMMA Fund - DIRECT PLAN - Growth,Unrated,EQ-THEMATIC,1/1/2013,2.02,-22.49,247.62,1.02,0.95,1.92,17.4,13.91
119709,SBI Magnum Equity Fund - DIRECT PLAN -GROWTH,Unrated,EQ-THEMATIC,1/1/2013,1.54,3.63,2125.81,0.77,0.93,-0.33,15.47,15.7
119707,SBI MAGNUM GILT FUND - LONG TERM - DIRECT PLAN - GROWTH,Unrated,EQ-THEMATIC,1/1/2013,1.54,3.63,2125.81,0.77,0.93,-0.33,15.47,15.7
120137,SBI MAGNUM GILT FUND - SHORT TERM - DIRECT PLAN - GROWTH,Unrated,EQ-THEMATIC,1/1/2013,1.54,3.63,2125.81,0.77,0.93,-0.33,15.47,15.7
119711,SBI MAGNUM GLOBAL FUND - DIRECT PLAN -GROWTH,Unrated,EQ-T MNC,1/1/2013,1.4,-7.52,3527.54,0.53,0.68,-2.51,11.54,18.2
119714,SBI Magnum Income Fund-DIRECT PLAN -Growth,Unrated,EQ-T MNC,1/1/2013,1.4,-7.52,3527.54,0.53,0.68,-2.51,11.54,18.2
119828,SBI MAGNUM INSTA CASH FUND - DIRECT PLAN - GROWTH,Unrated,EQ-T MNC,1/1/2013,1.4,-7.52,3527.54,0.53,0.68,-2.51,11.54,18.2
119833,SBI MAGNUM INSTA CASH FUND - LIQUID FLOATER - DIRECT PLAN - GROWTH,Unrated,EQ-T MNC,1/1/2013,1.4,-7.52,3527.54,0.53,0.68,-2.51,11.54,18.2
119716,SBI Magnum MIDCAP FUND - DIRECT PLAN - GROWTH,*,EQ-MC,1/1/2013,1.22,-16.39,3445.32,0.16,0.87,-5.53,9.14,17.89
119839,SBI MAGNUM MONTHLY INCOME PLAN - DIRECT PLAN - GROWTH,*,EQ-MC,1/1/2013,1.22,-16.39,3445.32,0.16,0.87,-5.53,9.14,17.89
119843,SBI MAGNUM MONTHLY INCOME PLAN - FLOATER - DIRECT PLAN - GROWTH,*,EQ-MC,1/1/2013,1.22,-16.39,3445.32,0.16,0.87,-5.53,9.14,17.89
119718,SBI Magnum Multicap Fund - DIRECT PLAN - Growth Option,* * * *,EQ-MLC,1/1/2013,1.15,-5.55,6396.41,0.76,1,0.11,16.3,19.72
119721,SBI Magnum Multiplier Fund -DIRECT PLAN -Growth,* * * *,EQ-MLC,1/1/2013,1.15,-5.55,6396.41,0.76,1,0.11,16.3,19.72
119723,SBI MAGNUM TAXGAIN SCHEME 1993 - DIRECT PLAN -GROWTH,* *,EQ-ELSS,1/1/2013,1.52,-7.95,6534.28,0.5,0.96,-2.6,12.67,14.46
119827,SBI NIFTY INDEX FUND - DIRECT PLAN - GROWTH,* *,EQ-LC,1/1/2013,0.25,3.41,347.76,0.87,1,-0.42,16.52,12.82
119783,SBI PHARMA - DIRECT PLAN -GROWTH,* *,EQ-LC,1/1/2013,0.25,3.41,347.76,0.87,1,-0.42,16.52,12.82
119800,SBI Premier Liquid Fund - DIRECT PLAN -Growth,* *,EQ-LC,1/1/2013,0.25,3.41,347.76,0.87,1,-0.42,16.52,12.82
119732,SBI PSU Fund - DIRECT PLAN - GROWTH,Unrated,EQ-T PSU,1/1/2013,2.26,-25.61,153.87,-0.02,0.47,-4.09,6.44,6.07
119824,SBI REGULAR SAVINGS FUNDS - DIRECT PLAN - GROWTH,Unrated,EQ-T PSU,1/1/2013,2.26,-25.61,153.87,-0.02,0.47,-4.09,6.44,6.07
119816,SBI SHORT TERM DEBT FUND - DIRECT PLAN -GROWTH,Unrated,EQ-T PSU,1/1/2013,2.26,-25.61,153.87,-0.02,0.47,-4.09,6.44,6.07
125497,SBI Small & Midcap - Direct Plan - Growth,Unrated,EQ-T PSU,1/1/2013,2.26,-25.61,153.87,-0.02,0.47,-4.09,6.44,6.07
125503,SBI Treasury Advantage Fund - Direct Plan - Growth,Unrated,EQ-S IT,1/1/2013,1.9,17.18,144.58,0.96,0.81,0.28,16.04,12.72
119812,SBI ULTRA SHORT TERM DEBT FUND - DIRECT PLAN - GROWTH,Unrated,EQ-S IT,1/1/2013,1.9,17.18,144.58,0.96,0.81,0.28,16.04,12.72
119542,Sundaram Balanced Fund - Direct Plan - Growth Option,Unrated,EQ-MLC,9/28/2018,0.68,-,45.71,-,-,-,-,-
134363,Sundaram Banking & PSU Debt Fund - Direct Growth,Unrated,EQ-MLC,9/28/2018,0.68,-,45.71,-,-,-,-,-
119625,Sundaram BANKING AND PSU DEBT FUND- Direct Plan - Growth Option,Unrated,EQ-MLC,9/28/2018,0.68,-,45.71,-,-,-,-,-
119675,Sundaram Bond Saver - Direct Plan - Growth Option,Unrated,EQ-MLC,9/28/2018,0.68,-,45.71,-,-,-,-,-
119549,Sundaram Diversified Equity - A Long-term Tax Saver Fund - Direct Plan - Growth Option,Unrated,EQ-MLC,9/28/2018,0.68,-,45.71,-,-,-,-,-
119599,Sundaram Entertainment Opportunities Fund -Direct Plan - Growth Option,Unrated,EQ-SC,9/28/2018,-,-,67.43,-,-,-,-,-
119566,Sundaram Equity Multiplier - Direct Plan - Growth Option,Unrated,EQ-SC,9/28/2018,-,-,67.43,-,-,-,-,-
119572,Sundaram Equity plus - Direct Plan - Growth Option,Unrated,EQ-SC,9/28/2018,-,-,67.43,-,-,-,-,-
119597,Sundaram Financial Services Opportunities Fund - Direct Plan - Growth Option,* *,EQ-S BANK,1/1/2013,2.25,-4.29,146.41,0.8,1,-3.76,20.28,18.31
119697,Sundaram Fixed Income Interval Fund- Quarterly Series-Plan A - Direct Plan - Growth,* *,EQ-S BANK,1/1/2013,2.25,-4.29,146.41,0.8,1,-3.76,20.28,18.31
119698,Sundaram Fixed Income Interval Fund- Quarterly Series-Plan B - Direct Plan - Growth,* *,EQ-S BANK,1/1/2013,2.25,-4.29,146.41,0.8,1,-3.76,20.28,18.31
119621,Sundaram Flexible Fund - Flexible Income Plan - Direct Plan - Growth Option,* *,EQ-S BANK,1/1/2013,2.25,-4.29,146.41,0.8,1,-3.76,20.28,18.31
119603,Sundaram Gilt Fund - Direct Plan - Growth Option,* *,EQ-S BANK,1/1/2013,2.25,-4.29,146.41,0.8,1,-3.76,20.28,18.31
119602,Sundaram Global Advantage - Direct Plan - Growth Option,* *,EQ-S BANK,1/1/2013,2.25,-4.29,146.41,0.8,1,-3.76,20.28,18.31
119593,Sundaram Growth Fund - Direct Plan - Dividend Option,Unrated,EQ-INTL,1/1/2013,0.82,1.18,22.31,0.95,-,-,14.02,3.41
119592,Sundaram Growth Fund - Direct Plan - Growth Option,Unrated,EQ-INTL,1/1/2013,0.82,1.18,22.31,0.95,-,-,14.02,3.41
119632,Sundaram Income Plus - Direct Plan - Growth Option,Unrated,EQ-INTL,1/1/2013,0.82,1.18,22.31,0.95,-,-,14.02,3.41
129212,Sundaram Infrastructure Advantage Fund (Erstwhile Sundaram Capex Opportunities) Direct Plan Growth,* *,EQ-S INFRA,1/1/2013,2.61,-22.27,564.81,0.28,0.96,0.27,11.1,15.86
119686,Sundaram Money Fund - Direct Plan - Growth Option,* * *,EQ-MC,1/1/2013,1.18,-17.69,5706.15,0.46,0.93,-2.18,13.12,20.83
119635,Sundaram Monthly Income Plan - Aggressive Plan - Direct Plan - Growth Option,* * *,EQ-MC,1/1/2013,1.18,-17.69,5706.15,0.46,0.93,-2.18,13.12,20.83
119654,Sundaram Monthly Income Plan - Moderate Plan - Direct Plan - Growth Option,* * *,EQ-MC,1/1/2013,1.18,-17.69,5706.15,0.46,0.93,-2.18,13.12,20.83
119644,Sundaram Regular Savings Fund - Direct Plan - Growth Option,Unrated,EQ-MLC,7/19/2018,-,-,47.07,-,-,-,-,-
119589,Sundaram S.M.I.L.E Fund - Direct Plan - Growth Option,Unrated,EQ-T Consumption,1/1/2013,1.39,-8.88,2369.58,0.89,1.02,2.92,18.87,19.43
119664,Sundaram Select Debt Short Term Asset Plan - Direct Plan - Growth Option,Unrated,EQ-T Consumption,1/1/2013,1.39,-8.88,2369.58,0.89,1.02,2.92,18.87,19.43
119578,Sundaram Select Focus - Direct Plan - Growth Option,Unrated,EQ-T Consumption,1/1/2013,1.39,-8.88,2369.58,0.89,1.02,2.92,18.87,19.43
119581,Sundaram Select Mid Cap - Direct Plan - Growth Option,Unrated,EQ-SC,10/13/2017,-,-30.72,60.06,-,-,-,-,-
119555,Sundaram Select Thematic Funds Capex Opportunities -Direct Plan - Growth Option,Unrated,EQ-MC,7/11/2017,-,-14.27,33.33,-,-,-,-,-
119559,Sundaram Select Thematic Funds Energy Opportunities -Direct Plan - Growth Option,Unrated,EQ-MC,7/11/2017,-,-14.27,33.33,-,-,-,-,-
119586,Sundaram Select Thematic Funds PSU Opportunities -Direct Plan - Growth Option,Unrated,EQ-MC,7/11/2017,-,-14.27,33.33,-,-,-,-,-
119595,Sundaram Select Thematic Funds Rural India Fund - Direct Plan - Growth Option,Unrated,EQ-MC,7/11/2017,-,-14.27,33.33,-,-,-,-,-
140453,Sundaram Smart Nifty 100 Equal Weight Fund - Direct Plan - Growth,Unrated,EQ-LC,1/12/2017,0.46,-10.21,20.54,-,-,-,-,-
119680,Sundaram Ultra Short - Term Fund - Direct Plan - Growth Option,Unrated,EQ-LC,3/29/2017,-,-0.95,18.83,-,-,-,-,-
119053,Tata Balanced Fund -Direct Plan- Growth,Unrated,EQ-INTL,12/23/2014,-,9.82,41.22,0.56,-,-,12.21,-
135793,Tata Banking And Financial Services Fund-Direct Plan-Growth,* * * *,EQ-S BANK,12/18/2015,1.12,1.48,253.78,1.21,0.92,1.56,24.68,-
119323,Tata Contra Fund -Direct Plan Growth,* * * *,EQ-S BANK,12/18/2015,1.12,1.48,253.78,1.21,0.92,1.56,24.68,-
119104,Tata Corporate Bond Fund- Direct Plan-Growth,* * * *,EQ-S BANK,12/18/2015,1.12,1.48,253.78,1.21,0.92,1.56,24.68,-
135800,Tata Digital India Fund-Direct Plan-Growth,Unrated,EQ-S IT,12/28/2015,0.97,26.7,409.87,1.32,0.95,2.17,18.46,-
119234,Tata Dividend Yield Fund-Direct Plan Growth,Unrated,EQ-S IT,12/28/2015,0.97,26.7,409.87,1.32,0.95,2.17,18.46,-
119097,Tata Dynamic Bond Fund- Direct Plan-Growth,Unrated,EQ-S IT,12/28/2015,0.97,26.7,409.87,1.32,0.95,2.17,18.46,-
119189,Tata Equity Management Fund - Direct Plan Growth,Unrated,EQ-S IT,12/28/2015,0.97,26.7,409.87,1.32,0.95,2.17,18.46,-
119202,Tata Equity Opportunities Fund -Direct Plan Growth,Unrated,EQ-S IT,12/28/2015,0.97,26.7,409.87,1.32,0.95,2.17,18.46,-
119231,Tata Equity P/E Fund -Direct Plan Growth,Unrated,EQ-S IT,12/28/2015,0.97,26.7,409.87,1.32,0.95,2.17,18.46,-
119172,Tata Ethical Fund -Direct Plan Growth,Unrated,EQ-THEMATIC,1/1/2013,1.52,-6.51,522.65,0.31,0.81,-3.84,9.41,13.08
119884,Tata Fixed Income Portfolio Fund - Scheme A1 - Direct Plan - Growth,Unrated,EQ-THEMATIC,1/1/2013,1.52,-6.51,522.65,0.31,0.81,-3.84,9.41,13.08
119895,Tata Fixed Income Portfolio Fund - Scheme A2 - Direct Plan - Growth,Unrated,EQ-THEMATIC,1/1/2013,1.52,-6.51,522.65,0.31,0.81,-3.84,9.41,13.08
119899,Tata Fixed Income Portfolio Fund - Scheme A3 - Direct Plan - Growth,Unrated,EQ-THEMATIC,1/1/2013,1.52,-6.51,522.65,0.31,0.81,-3.84,9.41,13.08
119912,Tata Fixed Income Portfolio Fund - Scheme B2 - Direct Plan - Growth,Unrated,EQ-THEMATIC,1/1/2013,1.52,-6.51,522.65,0.31,0.81,-3.84,9.41,13.08
119921,Tata Fixed Income Portfolio Fund - Scheme B3 - Direct Plan - Growth,Unrated,EQ-THEMATIC,1/1/2013,1.52,-6.51,522.65,0.31,0.81,-3.84,9.41,13.08
119930,Tata Fixed Income Portfolio Fund - Scheme C2 - Direct Plan - Growth,Unrated,EQ-THEMATIC,1/1/2013,1.52,-6.51,522.65,0.31,0.81,-3.84,9.41,13.08
119936,Tata Fixed Income Portfolio Fund - Scheme C3 - Direct Plan - Growth,Unrated,EQ-THEMATIC,1/1/2013,1.52,-6.51,522.65,0.31,0.81,-3.84,9.41,13.08
